rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,eat
eat,grass
grass,frog
frog,eat
eat,flies
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,grass
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,dog
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,salmon
salmon,cat
cat,likes
likes,ball
ball,cow
cow,eat
eat,grass
grass,fox
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,coyote
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,eat
eat,grass
grass,frog
frog,eat
eat,flies
flies,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,cow
cow,dog
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,salmon
salmon,cat
cat,likes
likes,ball
ball,cow
cow,eat
eat,grass
grass,fox
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,dog
eat,grass
grass,wolf
frog,eat
eat,flies
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,frog
wolf,eat
eat,rabbit
rabbit,wolf
sheep,eat
eat,grass
grass,wolf
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
coyote,eat
eat,mice
mice,lion
elephant,eat
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,flies
rabbit,sheep
wolf,eat
eat,rabbit
squirrel,cow
dog,likes
likes,water
sleep,cat
cat,eat
eat,squirrel
salmon,cat
cat,eat
likes,sleep
ball,cow
cow,eat
eat,salmon
grass,wolf
fox,eat
eat,grass
word,string
string,
,cow
cow,eat
eat,word
grain,elephant
elephant,eat
eat,grain
leaves,goat
goat,eat
eat,grass
grass,fox
wolf,eat
eat,grass
rabbit,wolf
cat,likes
likes,ball
ball,elephant
elephant,eat
likes,ball
water,sheep
sheep,eat
eat,grass
grass,wolf
cat,likes
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,grass
mice,lion
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,rabbit
rabbit,cat
wolf,eat
eat,rabbit
squirrel,dog
cow,eat
eat,grass
grass,cat
frog,eat
eat,leaves
flies,cow
cow,eat
eat,flies
grain,elephant
elephant,eat
eat,grain
leaves,goat
goat,eat
eat,leaves
grass,frog
wolf,eat
eat,grass
rabbit,sheep
sheep,eat
eat,grass
grass,wolf
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
coyote,eat
eat,grass
mice,lion
elephant,eat
likes,water
water,cat
cat,eat
likes,water
ball,coyote
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,grass
rabbit,sheep
wolf,eat
eat,rabbit
squirrel,cow
dog,likes
likes,ball
sleep,cat
cat,eat
eat,rabbit
salmon,wolf
cat,eat
likes,ball
ball,cow
cow,eat
eat,salmon
grass,cat
fox,eat
eat,grass
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,likes
eat,grain
leaves,goat
goat,eat
eat,leaves
grass,fox
wolf,eat
eat,grass
rabbit,wolf
cat,likes
likes,ball
ball,elephant
elephant,eat
likes,ball
water,cat
sheep,eat
eat,grass
grass,wolf
cat,likes
eat,grass
salmon,cat
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
dog,likes
likes,water
sleep,cat
coyote,eat
eat,grass
mice,lion
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,mice
rabbit,sheep
wolf,eat
eat,flies
squirrel,dog
cow,eat
eat,grass
grass,cat
frog,eat
eat,grass
flies,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,grass
leaves,goat
goat,eat
eat,grass
grass,cat
wolf,eat
eat,squirrel
rabbit,wolf
sheep,eat
eat,grass
grass,wolf
cat,likes
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
coyote,eat
eat,grass
mice,lion
elephant,likes
likes,water
water,cat
cat,likes
likes,water
ball,elephant
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,grass
rabbit,wolf
wolf,eat
eat,mice
squirrel,dog
dog,likes
likes,water
sleep,coyote
cat,likes
eat,grass
salmon,wolf
cat,eat
likes,ball
ball,coyote
cow,eat
eat,grass
grass,cat
fox,eat
eat,grass
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,leaves
grass,fox
wolf,eat
eat,grass
rabbit,wolf
cat,likes
likes,ball
ball,cow
elephant,eat
likes,ball
water,cat
sheep,eat
eat,grass
grass,wolf
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,dog
dog,likes
likes,water
sleep,coyote
coyote,eat
eat,grass
mice,lion
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,mice
rabbit,sheep
wolf,eat
eat,rabbit
squirrel,cow
cow,dog
eat,squirrel
grass,wolf
frog,eat
eat,mice
flies,cow
cow,eat
eat,mice
grain,elephant
elephant,likes
eat,grass
leaves,goat
goat,eat
eat,grass
grass,frog
wolf,eat
eat,grass
rabbit,sheep
sheep,eat
eat,mice
grass,wolf
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,coyote
lion,eat
eat,grass
cow,eat
coyote,eat
eat,grass
mice,lion
elephant,eat
likes,sleep
water,sheep
cat,likes
likes,water
ball,coyote
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,mice
rabbit,wolf
wolf,eat
eat,mice
squirrel,dog
dog,likes
likes,ball
sleep,cat
cat,likes
eat,grass
salmon,wolf
cat,likes
likes,sleep
ball,coyote
cow,coyote
eat,salmon
grass,wolf
fox,eat
eat,grass
word,string
string,
,cow
cow,eat
eat,grass
grain,elephant
elephant,likes
eat,grass
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,grass
rabbit,sheep
cat,likes
likes,ball
ball,cow
elephant,eat
likes,ball
water,cat
sheep,eat
eat,grass
grass,wolf
cat,eat
eat,grain
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,rabbit
cow,eat
dog,likes
likes,ball
sleep,cat
coyote,eat
eat,grass
mice,lion
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,mice
squirrel,dog
cow,eat
eat,grass
grass,wolf
frog,eat
eat,grass
flies,cow
cow,eat
eat,grass
grain,elephant
elephant,likes
eat,grass
leaves,goat
goat,eat
eat,rabbit
grass,wolf
wolf,eat
eat,grass
rabbit,cat
sheep,eat
eat,rabbit
grass,wolf
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,coyote
lion,eat
eat,grass
cow,eat
coyote,eat
eat,cow
mice,lion
elephant,likes
likes,water
water,sheep
cat,eat
likes,water
ball,coyote
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,rodent
rabbit,sheep
wolf,eat
eat,cow
squirrel,cow
dog,likes
likes,ball
sleep,cat
cat,likes
eat,salmon
salmon,wolf
cat,eat
likes,ball
ball,coyote
cow,coyote
eat,salmon
grass,cat
fox,eat
eat,grass
word,string
string,
,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,grass
leaves,goat
goat,eat
eat,grass
grass,cat
wolf,eat
eat,grass
rabbit,wolf
cat,likes
likes,ball
ball,cow
elephant,eat
likes,ball
water,sheep
sheep,eat
eat,grass
grass,wolf
cat,likes
eat,grass
salmon,cat
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
dog,likes
likes,ball
sleep,coyote
coyote,eat
eat,grass
mice,lion
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,mice
rabbit,cat
wolf,eat
eat,grass
squirrel,dog
cow,eat
eat,grass
grass,cat
frog,eat
eat,grass
flies,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,grass
leaves,goat
goat,eat
eat,grass
grass,frog
wolf,eat
eat,grass
rabbit,wolf
sheep,eat
eat,grass
grass,cat
cat,likes
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
coyote,eat
eat,grass
mice,lion
elephant,eat
likes,ball
water,sheep
cat,eat
likes,water
ball,elephant
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,grain
rabbit,cat
wolf,eat
eat,rabbit
squirrel,dog
dog,likes
likes,ball
sleep,cat
cat,likes
eat,leaves
salmon,wolf
cat,eat
likes,ball
ball,coyote
cow,eat
eat,grain
grass,cat
fox,eat
eat,grass
word,string
string,
,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,grain
leaves,goat
goat,eat
eat,grass
grass,fox
wolf,eat
eat,grass
rabbit,wolf
cat,likes
likes,ball
ball,cow
elephant,likes
likes,water
water,cat
sheep,eat
eat,word
grass,cat
cat,likes
eat,salmon
salmon,cat
wolf,eat
eat,grass
mice,lion
lion,eat
eat,mice
cow,coyote
dog,likes
likes,ball
sleep,coyote
coyote,eat
eat,rabbit
mice,coyote
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,mice
rabbit,wolf
wolf,eat
eat,grass
squirrel,dog
cow,eat
eat,grass
grass,wolf
frog,eat
eat,grass
flies,cow
cow,eat
eat,flies
grain,elephant
elephant,eat
eat,grass
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,grass
rabbit,wolf
sheep,eat
eat,grain
grass,wolf
cat,likes
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
coyote,eat
eat,grass
mice,lion
elephant,eat
likes,ball
water,cat
cat,eat
likes,water
ball,coyote
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,mice
rabbit,wolf
wolf,eat
eat,mice
squirrel,dog
dog,likes
likes,ball
sleep,coyote
cat,eat
eat,salmon
salmon,wolf
cat,eat
likes,ball
ball,coyote
cow,coyote
eat,mice
grass,frog
fox,eat
eat,grass
word,string
string,
,cow
cow,eat
eat,grass
grain,elephant
elephant,likes
eat,grass
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,grass
rabbit,wolf
cat,likes
likes,ball
ball,coyote
elephant,likes
likes,water
water,cat
sheep,eat
eat,word
grass,cat
cat,likes
eat,salmon
salmon,cat
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
dog,likes
likes,ball
sleep,cat
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,eat
eat,grain
grass,fox
frog,eat
eat,grass
flies,cow
cow,eat
eat,flies
grain,elephant
elephant,eat
eat,grass
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,grass
rabbit,cat
sheep,eat
eat,grass
grass,wolf
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
coyote,eat
eat,mice
mice,lion
elephant,eat
likes,sleep
water,sheep
cat,eat
likes,water
ball,elephant
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
dog,likes
likes,ball
sleep,cat
cat,eat
eat,mice
salmon,wolf
cat,eat
likes,ball
ball,coyote
cow,eat
eat,salmon
grass,frog
fox,eat
eat,salmon
word,string
string,
,cow
cow,eat
eat,grass
grain,elephant
elephant,likes
eat,grass
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,grass
rabbit,sheep
cat,eat
likes,ball
ball,coyote
elephant,likes
likes,ball
water,cat
sheep,eat
eat,grass
grass,cat
cat,likes
eat,leaves
salmon,cat
wolf,eat
eat,grass
mice,elephant
lion,eat
eat,mice
cow,eat
dog,likes
likes,ball
sleep,cat
coyote,eat
eat,salmon
mice,coyote
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,mice
rabbit,wolf
wolf,eat
eat,mice
squirrel,dog
cow,eat
eat,mice
grass,fox
frog,eat
eat,mice
flies,cow
cow,eat
eat,mice
grain,elephant
elephant,likes
eat,mice
leaves,goat
goat,eat
eat,grass
grass,frog
wolf,eat
eat,grass
rabbit,cat
sheep,eat
eat,grass
grass,wolf
cat,likes
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
coyote,eat
eat,grass
mice,elephant
elephant,likes
likes,sleep
water,sheep
cat,eat
likes,water
ball,elephant
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
dog,likes
likes,ball
sleep,cat
cat,eat
eat,mice
salmon,wolf
cat,eat
likes,ball
ball,coyote
cow,eat
eat,salmon
grass,frog
fox,eat
eat,salmon
word,string
string,
,cow
cow,eat
eat,word
grain,elephant
elephant,likes
eat,grain
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,grass
rabbit,sheep
cat,likes
likes,ball
ball,cow
elephant,eat
likes,ball
water,cat
sheep,eat
eat,grass
grass,cat
cat,likes
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,elephant
lion,eat
eat,grass
cow,eat
dog,likes
likes,ball
sleep,cat
coyote,eat
eat,grass
mice,lion
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,mice
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,eat
eat,grass
grass,fox
frog,eat
eat,grass
flies,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,grass
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
sheep,eat
eat,grass
grass,wolf
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
coyote,eat
eat,mice
mice,lion
elephant,eat
likes,ball
water,cat
cat,eat
likes,ball
ball,coyote
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
dog,likes
likes,water
sleep,cat
cat,eat
eat,mice
salmon,wolf
cat,eat
likes,sleep
ball,coyote
cow,eat
eat,salmon
grass,frog
fox,eat
eat,salmon
word,string
string,
,cow
cow,eat
eat,word
grain,elephant
elephant,likes
eat,grain
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
cat,likes
likes,sleep
ball,coyote
elephant,eat
likes,ball
water,sheep
sheep,eat
eat,grass
grass,cat
cat,likes
eat,salmon
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,grass
mice,coyote
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,mice
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,eat
eat,mice
grass,fox
frog,eat
eat,grass
flies,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,grass
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,grass
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
coyote,eat
eat,grass
mice,elephant
elephant,eat
likes,water
water,sheep
cat,eat
likes,water
ball,elephant
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,grass
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
dog,likes
likes,ball
sleep,cat
cat,likes
eat,rabbit
salmon,wolf
cat,eat
likes,ball
ball,coyote
cow,eat
eat,grass
grass,cat
fox,eat
eat,grass
word,string
string,
,cow
cow,eat
eat,word
grain,elephant
elephant,eat
eat,word
leaves,goat
goat,eat
eat,leaves
grass,wolf
wolf,eat
eat,grass
rabbit,sheep
cat,likes
likes,ball
ball,cow
elephant,eat
likes,water
water,cat
sheep,eat
eat,grass
grass,cat
cat,likes
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,grass
mice,coyote
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,grass
rabbit,wolf
wolf,eat
eat,grass
squirrel,dog
cow,eat
eat,grass
grass,cat
frog,eat
eat,grass
flies,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,grass
leaves,goat
goat,eat
eat,grass
grass,cat
wolf,eat
eat,rabbit
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
coyote,eat
eat,grass
mice,elephant
elephant,eat
likes,water
water,sheep
cat,eat
likes,ball
ball,coyote
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,grass
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,grass
salmon,cat
cat,eat
likes,ball
ball,coyote
cow,eat
eat,salmon
grass,cat
fox,eat
eat,salmon
word,string
string,
,cow
cow,eat
eat,salmon
grain,elephant
elephant,eat
eat,grain
leaves,goat
goat,eat
eat,leaves
grass,cat
wolf,eat
eat,rabbit
rabbit,sheep
cat,likes
likes,ball
ball,cow
elephant,likes
likes,water
water,cat
sheep,eat
eat,grass
grass,wolf
cat,likes
eat,grass
salmon,wolf
wolf,eat
eat,salmon
mice,lion
lion,eat
eat,grass
cow,eat
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,grass
mice,coyote
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,mice
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,eat
eat,grass
grass,wolf
frog,eat
eat,mice
flies,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,grass
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,mice
cow,eat
coyote,eat
eat,mice
mice,elephant
elephant,eat
likes,water
water,sheep
cat,eat
likes,ball
ball,coyote
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,grass
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,grass
salmon,cat
cat,eat
likes,ball
ball,coyote
cow,eat
eat,grass
grass,cat
fox,eat
eat,salmon
word,string
string,
,cow
cow,eat
eat,salmon
grain,elephant
elephant,eat
eat,word
leaves,goat
goat,eat
eat,leaves
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
cat,likes
likes,ball
ball,cow
elephant,likes
likes,ball
water,cat
sheep,eat
eat,grass
grass,wolf
cat,likes
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,grass
mice,lion
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,mice
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,eat
eat,grass
grass,wolf
frog,eat
eat,mice
flies,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,grass
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,grass
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
coyote,eat
eat,mice
mice,elephant
elephant,eat
likes,water
water,sheep
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,salmon
salmon,cat
cat,eat
likes,ball
ball,coyote
cow,eat
eat,salmon
grass,cat
fox,eat
eat,salmon
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,salmon
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
cat,likes
likes,ball
ball,cow
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,salmon
mice,coyote
lion,eat
eat,cow
cow,eat
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,word
mice,coyote
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,mice
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,eat
eat,grass
grass,frog
frog,eat
eat,mice
flies,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,grass
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,wolf
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
dog,likes
likes,sleep
sleep,cat
cat,likes
eat,mice
salmon,wolf
cat,likes
likes,sleep
ball,coyote
cow,eat
eat,salmon
grass,frog
fox,eat
eat,salmon
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
cat,likes
likes,ball
ball,cow
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,dog
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,word
mice,coyote
coyote,eat
eat,mice
rodent,coyote
coyote,eat
eat,mice
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,eat
eat,grass
grass,frog
frog,eat
eat,mice
flies,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,rabbit
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
sheep,eat
eat,grass
grass,wolf
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
dog,likes
likes,sleep
sleep,cat
cat,likes
eat,mice
salmon,cat
cat,likes
likes,ball
ball,cow
cow,eat
eat,grain
grass,frog
fox,eat
eat,flies
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,salmon
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
cat,eat
likes,ball
ball,coyote
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,salmon
cow,dog
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,salmon
mice,coyote
coyote,eat
eat,salmon
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,eat
eat,rabbit
grass,frog
frog,eat
eat,rabbit
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,grass
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
sheep,eat
eat,grass
grass,cat
cat,likes
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,coyote
coyote,eat
eat,mice
mice,elephant
elephant,eat
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
dog,likes
likes,sleep
sleep,cat
cat,likes
eat,flies
salmon,wolf
cat,likes
likes,sleep
ball,cow
cow,eat
eat,salmon
grass,frog
fox,eat
eat,salmon
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
cat,likes
likes,ball
ball,coyote
elephant,likes
likes,water
water,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,salmon
mice,lion
lion,eat
eat,cow
cow,coyote
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,grain
mice,coyote
coyote,eat
eat,leaves
rodent,coyote
coyote,eat
eat,grass
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,eat
eat,rabbit
grass,frog
frog,eat
eat,word
flies,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,flies
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,sleep
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,cow
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,mice
squirrel,cow
dog,likes
